comment_id,issue_key,author,comment_date,comment
COM-03097,SEC-4199,user0018,2026-04-09,Le développement avance correctement.
COM-03098,PORTAL-807,user0047,2026-05-08,Besoin de plus d'informations.
COM-03099,SEC-1150,user0015,2026-06-08,Le client demande une modification.
COM-03100,DATA-2134,user0026,2026-04-15,Besoin de plus d'informations.
COM-03101,CLOUD-3988,user0041,2025-12-21,Tests complémentaires nécessaires.
COM-03102,CRM-2993,user0011,2026-08-08,Attention au délai prévu.
COM-03103,DATA-4504,user0049,2025-10-22,Tests complémentaires nécessaires.
COM-03104,CRM-353,user0035,2025-10-01,Le problème est reproduit en environnement de test.
COM-03105,CLOUD-3306,user0033,2026-05-12,Il faut vérifier ce comportement.
COM-03106,CRM-2603,user0017,2026-09-07,Le problème est reproduit en environnement de test.
COM-03107,PORTAL-1945,user0035,2026-07-03,Le problème est reproduit en environnement de test.
COM-03108,CLOUD-4771,user0006,2026-08-03,Tests complémentaires nécessaires.
COM-03109,CRM-3413,user0039,2026-07-17,Le problème semble corrigé.
COM-03110,CLOUD-4490,user0003,2025-11-28,Le client demande une modification.
COM-03111,DATA-4735,user0045,2025-12-05,Il faut vérifier ce comportement.
COM-03112,SEC-4881,user0036,2025-09-16,Il faut vérifier ce comportement.
COM-03113,DATA-3963,user0001,2025-10-23,Le développement avance correctement.
COM-03114,MOB-956,user0024,2025-11-22,Tests complémentaires nécessaires.
COM-03115,ECOM-936,user0037,2025-12-24,Besoin de plus d'informations.
COM-03116,MOB-3669,user0001,2026-06-27,Besoin de plus d'informations.
COM-03117,SEC-2444,user0048,2026-08-31,Le client demande une modification.
COM-03118,MOB-1836,user0041,2026-09-03,Le client demande une modification.
COM-03119,ERP-3876,user0041,2025-11-23,Le problème semble corrigé.
COM-03120,PORTAL-1167,user0006,2025-12-07,Besoin de plus d'informations.
COM-03121,SEC-1772,user0036,2026-08-28,Tests complémentaires nécessaires.
COM-03122,CRM-945,user0019,2026-08-29,La fonctionnalité est prête pour les tests.
COM-03123,CLOUD-2999,user0001,2026-01-14,La fonctionnalité est prête pour les tests.
COM-03124,ERP-3366,user0042,2026-02-09,Le client demande une modification.
COM-03125,BANK-1311,user0002,2026-08-27,Le problème est reproduit en environnement de test.
COM-03126,ERP-2292,user0018,2025-09-22,Attention au délai prévu.
COM-03127,BI-2496,user0049,2026-08-03,Le problème est reproduit en environnement de test.
COM-03128,CLOUD-4285,user0048,2026-08-02,La fonctionnalité est prête pour les tests.
COM-03129,PORTAL-4757,user0024,2025-10-27,Le problème est reproduit en environnement de test.
COM-03130,SEC-2785,user0011,2025-11-20,Tests complémentaires nécessaires.
COM-03131,CLOUD-1528,user0050,2026-05-19,Le client demande une modification.
COM-03132,MOB-1120,user0045,2026-06-28,Le développement avance correctement.
COM-03133,DATA-4635,user0001,2026-02-03,Le client demande une modification.
COM-03134,BI-1256,user0043,2026-06-23,La fonctionnalité est prête pour les tests.
COM-03135,ERP-4359,user0046,2026-07-30,Le client demande une modification.
COM-03136,CLOUD-1909,user0012,2026-02-04,Tests complémentaires nécessaires.
COM-03137,CRM-4674,user0006,2025-12-16,Correction proposée dans la prochaine version.
COM-03138,PORTAL-3920,user0036,2026-02-06,Le développement avance correctement.
COM-03139,MOB-3930,user0032,2025-11-10,Le problème est reproduit en environnement de test.
COM-03140,MOB-1276,user0018,2026-09-05,Le client demande une modification.
COM-03141,ERP-896,user0018,2026-05-25,Attention au délai prévu.
COM-03142,BANK-1815,user0013,2026-03-08,Le problème est reproduit en environnement de test.
COM-03143,ECOM-3802,user0034,2026-05-07,Le problème semble corrigé.
COM-03144,MOB-2320,user0021,2026-01-02,Tests complémentaires nécessaires.
COM-03145,MOB-1795,user0002,2025-10-03,La fonctionnalité est prête pour les tests.
COM-03146,BI-68,user0028,2026-01-09,Tests complémentaires nécessaires.
COM-03147,MOB-4819,user0036,2026-05-18,Besoin de plus d'informations.
COM-03148,MOB-3067,user0034,2026-08-01,La fonctionnalité est prête pour les tests.
COM-03149,SEC-1233,user0023,2026-06-22,Besoin de plus d'informations.
COM-03150,CRM-1371,user0018,2026-06-07,Tests complémentaires nécessaires.
COM-03151,PORTAL-1274,user0050,2026-03-17,La fonctionnalité est prête pour les tests.
COM-03152,BI-4630,user0033,2026-06-18,Besoin de plus d'informations.
COM-03153,CRM-3422,user0017,2025-12-31,Le développement avance correctement.
COM-03154,CLOUD-354,user0049,2026-08-13,Attention au délai prévu.
COM-03155,ECOM-4695,user0028,2026-02-15,Le client demande une modification.
COM-03156,CLOUD-3575,user0040,2025-09-22,Le développement avance correctement.
COM-03157,MOB-932,user0027,2026-03-27,Le client demande une modification.
COM-03158,PORTAL-2261,user0043,2026-02-23,Le problème est reproduit en environnement de test.
COM-03159,CLOUD-1923,user0047,2025-10-28,Besoin de plus d'informations.
COM-03160,SEC-80,user0006,2026-05-15,Le client demande une modification.
COM-03161,DATA-570,user0022,2026-06-10,La fonctionnalité est prête pour les tests.
COM-03162,BI-540,user0048,2026-02-03,Le développement avance correctement.
COM-03163,CLOUD-2850,user0050,2025-10-26,Il faut vérifier ce comportement.
COM-03164,ECOM-3613,user0032,2026-06-08,La fonctionnalité est prête pour les tests.
COM-03165,PORTAL-3850,user0033,2026-03-13,Attention au délai prévu.
COM-03166,CRM-681,user0042,2026-02-04,Le problème est reproduit en environnement de test.
COM-03167,PORTAL-1947,user0024,2026-04-23,Le problème semble corrigé.
COM-03168,ECOM-3705,user0025,2026-09-10,Attention au délai prévu.
COM-03169,BANK-1304,user0026,2026-02-21,Tests complémentaires nécessaires.
COM-03170,BANK-410,user0038,2026-01-03,Il faut vérifier ce comportement.
COM-03171,ERP-688,user0040,2025-10-06,Attention au délai prévu.
COM-03172,BI-1970,user0050,2026-05-27,Le problème est reproduit en environnement de test.
COM-03173,CLOUD-1912,user0025,2026-03-19,Le problème est reproduit en environnement de test.
COM-03174,SEC-3061,user0013,2026-06-12,Besoin de plus d'informations.
COM-03175,SEC-4296,user0028,2026-03-24,Correction proposée dans la prochaine version.
COM-03176,BI-302,user0029,2025-10-08,Le développement avance correctement.
COM-03177,DATA-983,user0041,2026-08-03,Correction proposée dans la prochaine version.
COM-03178,PORTAL-1016,user0044,2025-12-05,Attention au délai prévu.
COM-03179,CLOUD-4566,user0036,2026-08-15,Tests complémentaires nécessaires.
COM-03180,PORTAL-3654,user0034,2026-04-01,Le développement avance correctement.
COM-03181,PORTAL-2007,user0016,2025-10-18,Le problème est reproduit en environnement de test.
COM-03182,MOB-1892,user0007,2025-10-06,Attention au délai prévu.
COM-03183,BANK-2506,user0037,2025-09-28,La fonctionnalité est prête pour les tests.
COM-03184,MOB-4375,user0026,2026-07-19,Le client demande une modification.
COM-03185,CLOUD-4704,user0005,2026-07-07,Besoin de plus d'informations.
COM-03186,SEC-301,user0021,2026-02-11,Le problème semble corrigé.
COM-03187,BI-124,user0014,2026-06-23,Le développement avance correctement.
COM-03188,MOB-3957,user0007,2026-07-29,Le client demande une modification.
COM-03189,PORTAL-3425,user0003,2026-07-13,Il faut vérifier ce comportement.
COM-03190,BI-298,user0040,2026-08-03,Tests complémentaires nécessaires.
COM-03191,BANK-2848,user0033,2025-12-27,Besoin de plus d'informations.
COM-03192,SEC-1376,user0018,2026-05-20,Le client demande une modification.
COM-03193,DATA-517,user0050,2026-07-16,Il faut vérifier ce comportement.
COM-03194,BANK-651,user0049,2026-08-19,Correction proposée dans la prochaine version.
COM-03195,DATA-4692,user0031,2026-06-15,Correction proposée dans la prochaine version.
COM-03196,CLOUD-92,user0014,2025-11-08,Il faut vérifier ce comportement.
COM-03197,ECOM-511,user0024,2026-05-14,Il faut vérifier ce comportement.
COM-03198,ECOM-4725,user0025,2026-04-03,Le problème semble corrigé.
COM-03199,DATA-687,user0050,2025-09-27,Le client demande une modification.
COM-03200,ECOM-3518,user0049,2025-11-13,Tests complémentaires nécessaires.
COM-03201,SEC-934,user0001,2026-05-29,Besoin de plus d'informations.
COM-03202,CLOUD-3140,user0017,2026-02-20,Correction proposée dans la prochaine version.
COM-03203,MOB-1212,user0026,2026-06-11,Correction proposée dans la prochaine version.
COM-03204,BANK-863,user0019,2025-12-25,Le problème est reproduit en environnement de test.
COM-03205,PORTAL-2143,user0015,2025-11-15,Le problème semble corrigé.
COM-03206,BI-1170,user0041,2025-10-07,Le problème est reproduit en environnement de test.
COM-03207,DATA-2112,user0046,2026-04-03,Le client demande une modification.
COM-03208,CRM-1536,user0037,2026-02-27,La fonctionnalité est prête pour les tests.
COM-03209,CRM-862,user0024,2026-07-06,Correction proposée dans la prochaine version.
COM-03210,DATA-4476,user0020,2026-02-08,Il faut vérifier ce comportement.
COM-03211,CRM-343,user0050,2026-05-18,Le problème est reproduit en environnement de test.
COM-03212,CRM-2554,user0002,2026-06-04,Tests complémentaires nécessaires.
COM-03213,CLOUD-3941,user0021,2026-08-04,Le problème est reproduit en environnement de test.
COM-03214,BI-3236,user0002,2026-04-15,Attention au délai prévu.
COM-03215,PORTAL-3367,user0024,2026-04-12,Le client demande une modification.
COM-03216,BI-1769,user0008,2025-11-01,Il faut vérifier ce comportement.
COM-03217,CLOUD-1827,user0041,2026-06-21,Le développement avance correctement.
COM-03218,ECOM-3360,user0016,2025-11-15,Besoin de plus d'informations.
COM-03219,CRM-3929,user0019,2026-09-09,Le développement avance correctement.
COM-03220,CRM-674,user0039,2025-11-06,Le client demande une modification.
COM-03221,BI-1414,user0011,2025-11-28,Le problème semble corrigé.
COM-03222,DATA-2934,user0009,2026-03-31,Le problème est reproduit en environnement de test.
COM-03223,BANK-304,user0020,2025-11-30,Correction proposée dans la prochaine version.
COM-03224,ERP-1914,user0046,2026-06-05,Le développement avance correctement.
COM-03225,ECOM-48,user0025,2026-01-13,Le problème est reproduit en environnement de test.
COM-03226,ECOM-1899,user0004,2026-03-01,La fonctionnalité est prête pour les tests.
COM-03227,ECOM-246,user0018,2025-12-31,Besoin de plus d'informations.
COM-03228,BANK-4444,user0009,2026-07-31,Besoin de plus d'informations.
COM-03229,SEC-4010,user0013,2026-04-17,Le client demande une modification.
COM-03230,CLOUD-2830,user0030,2026-06-06,Correction proposée dans la prochaine version.
COM-03231,ERP-2322,user0028,2026-07-28,La fonctionnalité est prête pour les tests.
COM-03232,ERP-1197,user0047,2026-05-14,Attention au délai prévu.
COM-03233,ERP-3939,user0048,2026-06-10,Le client demande une modification.
COM-03234,CLOUD-4904,user0036,2026-04-03,Le problème semble corrigé.
COM-03235,DATA-1987,user0022,2026-09-10,Il faut vérifier ce comportement.
COM-03236,CRM-4921,user0008,2026-01-09,Besoin de plus d'informations.
COM-03237,CLOUD-3623,user0016,2026-02-17,Besoin de plus d'informations.
COM-03238,BANK-3531,user0026,2026-03-22,Le développement avance correctement.
COM-03239,BI-3511,user0011,2026-02-12,La fonctionnalité est prête pour les tests.
COM-03240,CRM-4889,user0014,2026-04-25,Besoin de plus d'informations.
COM-03241,DATA-4027,user0011,2026-07-03,Le client demande une modification.
COM-03242,ECOM-2611,user0029,2026-09-01,Le client demande une modification.
COM-03243,CRM-2167,user0008,2026-02-08,La fonctionnalité est prête pour les tests.
COM-03244,SEC-1721,user0040,2025-11-10,Attention au délai prévu.
COM-03245,ERP-3245,user0003,2026-07-17,Le problème semble corrigé.
COM-03246,ECOM-3357,user0003,2026-01-27,Le client demande une modification.
COM-03247,ECOM-4183,user0039,2025-11-27,Tests complémentaires nécessaires.
COM-03248,BANK-2081,user0001,2026-05-01,Il faut vérifier ce comportement.
COM-03249,ECOM-4583,user0024,2026-04-27,Il faut vérifier ce comportement.
COM-03250,BANK-2408,user0050,2026-01-29,Tests complémentaires nécessaires.
COM-03251,BANK-3487,user0035,2026-06-04,Besoin de plus d'informations.
COM-03252,DATA-1594,user0026,2026-05-31,Le problème semble corrigé.
COM-03253,BANK-4968,user0019,2026-05-28,La fonctionnalité est prête pour les tests.
COM-03254,PORTAL-3130,user0006,2025-11-30,Le problème semble corrigé.
COM-03255,ECOM-4964,user0043,2026-06-19,Il faut vérifier ce comportement.
COM-03256,CLOUD-1923,user0019,2026-02-06,Tests complémentaires nécessaires.
COM-03257,ECOM-1620,user0046,2025-10-07,Il faut vérifier ce comportement.
COM-03258,DATA-3132,user0031,2026-05-27,La fonctionnalité est prête pour les tests.
COM-03259,PORTAL-2653,user0045,2026-06-23,Le développement avance correctement.
COM-03260,BANK-1707,user0050,2026-08-05,Il faut vérifier ce comportement.
COM-03261,SEC-7,user0040,2026-06-30,Correction proposée dans la prochaine version.
COM-03262,ERP-4337,user0050,2026-02-04,Le problème semble corrigé.
COM-03263,ECOM-4211,user0012,2026-09-07,Tests complémentaires nécessaires.
COM-03264,MOB-2980,user0025,2026-06-05,Correction proposée dans la prochaine version.
COM-03265,BI-3729,user0040,2026-08-26,Besoin de plus d'informations.
COM-03266,BANK-1867,user0048,2026-06-07,Attention au délai prévu.
COM-03267,ERP-3976,user0034,2025-12-05,Tests complémentaires nécessaires.
COM-03268,SEC-4257,user0036,2026-06-29,Le développement avance correctement.
COM-03269,DATA-792,user0038,2026-09-02,Attention au délai prévu.
COM-03270,BI-1339,user0012,2026-02-27,Correction proposée dans la prochaine version.
COM-03271,BI-780,user0017,2026-01-10,Le problème est reproduit en environnement de test.
COM-03272,SEC-844,user0007,2026-04-23,Le problème est reproduit en environnement de test.
COM-03273,ECOM-2708,user0016,2025-11-26,Le client demande une modification.
COM-03274,BI-85,user0018,2025-10-12,Le client demande une modification.
COM-03275,ECOM-2219,user0041,2026-07-24,Le client demande une modification.
COM-03276,DATA-4,user0030,2026-06-10,Le problème est reproduit en environnement de test.
COM-03277,ERP-728,user0005,2026-05-05,Il faut vérifier ce comportement.
COM-03278,SEC-1438,user0021,2026-07-07,Tests complémentaires nécessaires.
COM-03279,BI-3100,user0026,2025-10-22,Besoin de plus d'informations.
COM-03280,SEC-4703,user0050,2026-08-07,La fonctionnalité est prête pour les tests.
COM-03281,ERP-3366,user0007,2026-01-09,Il faut vérifier ce comportement.
COM-03282,SEC-1734,user0040,2026-03-10,Correction proposée dans la prochaine version.
COM-03283,BANK-2878,user0016,2025-09-25,Le développement avance correctement.
COM-03284,SEC-578,user0038,2026-03-09,Correction proposée dans la prochaine version.
COM-03285,MOB-3297,user0014,2025-11-30,Correction proposée dans la prochaine version.
COM-03286,ECOM-4746,user0022,2026-05-01,Tests complémentaires nécessaires.
COM-03287,BANK-3991,user0049,2026-08-27,La fonctionnalité est prête pour les tests.
COM-03288,DATA-3902,user0031,2026-05-12,Le problème semble corrigé.
COM-03289,MOB-4924,user0049,2026-08-20,Besoin de plus d'informations.
COM-03290,ECOM-4038,user0046,2026-04-04,Attention au délai prévu.
COM-03291,CLOUD-834,user0011,2026-05-05,Besoin de plus d'informations.
COM-03292,ECOM-3435,user0024,2026-04-08,Il faut vérifier ce comportement.
COM-03293,CLOUD-2103,user0045,2025-11-14,Tests complémentaires nécessaires.
COM-03294,BANK-1311,user0020,2026-08-24,Il faut vérifier ce comportement.
COM-03295,DATA-60,user0004,2026-06-13,Tests complémentaires nécessaires.
COM-03296,ECOM-3357,user0039,2026-03-14,Le développement avance correctement.
COM-03297,BI-160,user0018,2025-09-18,Il faut vérifier ce comportement.
COM-03298,DATA-4194,user0005,2026-07-19,Correction proposée dans la prochaine version.
COM-03299,SEC-3384,user0027,2025-10-09,Le problème est reproduit en environnement de test.
COM-03300,ECOM-289,user0027,2026-02-12,Attention au délai prévu.
COM-03301,MOB-3493,user0006,2025-10-15,Le développement avance correctement.
COM-03302,CLOUD-1386,user0049,2025-12-19,Le développement avance correctement.
COM-03303,BI-662,user0006,2026-04-10,Besoin de plus d'informations.
COM-03304,CRM-2236,user0024,2026-07-25,Il faut vérifier ce comportement.
COM-03305,CRM-4137,user0042,2025-12-19,Le problème semble corrigé.
COM-03306,DATA-4796,user0016,2026-01-23,Le client demande une modification.
COM-03307,MOB-3660,user0030,2026-07-22,Correction proposée dans la prochaine version.
COM-03308,SEC-578,user0004,2026-01-29,Il faut vérifier ce comportement.
COM-03309,MOB-648,user0047,2026-01-23,Le développement avance correctement.
COM-03310,MOB-3326,user0004,2025-12-06,Le développement avance correctement.
COM-03311,BI-1894,user0001,2025-10-29,Le problème semble corrigé.
COM-03312,CRM-2732,user0038,2026-05-15,Besoin de plus d'informations.
COM-03313,ECOM-1834,user0031,2025-09-21,Le développement avance correctement.
COM-03314,ECOM-3187,user0008,2026-05-23,Le problème est reproduit en environnement de test.
COM-03315,ERP-2281,user0021,2026-03-26,La fonctionnalité est prête pour les tests.
COM-03316,CRM-2889,user0008,2025-10-20,Tests complémentaires nécessaires.
COM-03317,BANK-3006,user0005,2026-08-03,Correction proposée dans la prochaine version.
COM-03318,ERP-1044,user0011,2025-12-27,Le problème est reproduit en environnement de test.
COM-03319,ECOM-3453,user0028,2026-01-19,La fonctionnalité est prête pour les tests.
COM-03320,BANK-351,user0039,2026-03-24,Le problème semble corrigé.
COM-03321,MOB-213,user0008,2026-01-30,Besoin de plus d'informations.
COM-03322,SEC-439,user0041,2026-07-08,La fonctionnalité est prête pour les tests.
COM-03323,CRM-3421,user0037,2026-07-22,Le client demande une modification.
COM-03324,BANK-4906,user0047,2025-10-27,Le développement avance correctement.
COM-03325,CLOUD-2302,user0021,2026-05-05,Besoin de plus d'informations.
COM-03326,BANK-4480,user0050,2025-09-16,Le problème semble corrigé.
COM-03327,CRM-2250,user0032,2026-05-23,Il faut vérifier ce comportement.
COM-03328,ERP-2116,user0041,2026-04-09,Correction proposée dans la prochaine version.
COM-03329,BI-2897,user0005,2026-03-21,Le problème est reproduit en environnement de test.
COM-03330,BANK-110,user0003,2026-06-25,Le client demande une modification.
COM-03331,CLOUD-2821,user0046,2026-07-22,Il faut vérifier ce comportement.
COM-03332,PORTAL-2588,user0033,2026-09-11,Le problème est reproduit en environnement de test.
COM-03333,ECOM-4483,user0020,2025-12-31,Correction proposée dans la prochaine version.
COM-03334,CRM-3211,user0022,2026-04-05,Attention au délai prévu.
COM-03335,ERP-4152,user0047,2026-04-19,La fonctionnalité est prête pour les tests.
COM-03336,DATA-4493,user0049,2026-04-11,Attention au délai prévu.
COM-03337,DATA-3956,user0041,2026-01-04,Le client demande une modification.
COM-03338,ERP-2169,user0050,2025-11-04,Correction proposée dans la prochaine version.
COM-03339,ECOM-241,user0010,2026-01-03,Besoin de plus d'informations.
COM-03340,SEC-4199,user0040,2026-03-20,Il faut vérifier ce comportement.
COM-03341,CRM-640,user0030,2026-08-12,Le client demande une modification.
COM-03342,CRM-2724,user0028,2026-09-05,Il faut vérifier ce comportement.
COM-03343,BANK-4246,user0022,2025-12-07,Il faut vérifier ce comportement.
COM-03344,PORTAL-1349,user0002,2026-03-05,La fonctionnalité est prête pour les tests.
COM-03345,BI-2147,user0003,2025-09-15,Le client demande une modification.
COM-03346,PORTAL-4162,user0013,2026-09-12,Le client demande une modification.
COM-03347,SEC-2868,user0041,2026-01-23,Besoin de plus d'informations.
COM-03348,CLOUD-3483,user0049,2026-05-31,Le problème semble corrigé.
COM-03349,MOB-1081,user0022,2026-05-13,Le client demande une modification.
COM-03350,PORTAL-553,user0015,2026-07-12,Le problème est reproduit en environnement de test.
COM-03351,CRM-596,user0019,2026-08-26,Attention au délai prévu.
COM-03352,ECOM-289,user0031,2025-12-12,Besoin de plus d'informations.
COM-03353,DATA-4607,user0005,2025-10-29,Le problème semble corrigé.
COM-03354,CRM-2334,user0014,2025-09-28,Tests complémentaires nécessaires.
COM-03355,ERP-1853,user0040,2026-07-21,La fonctionnalité est prête pour les tests.
COM-03356,DATA-3612,user0047,2026-06-09,Le problème semble corrigé.
COM-03357,PORTAL-2121,user0029,2026-03-23,Attention au délai prévu.
COM-03358,ERP-2860,user0001,2025-11-26,La fonctionnalité est prête pour les tests.
COM-03359,SEC-2439,user0032,2026-04-10,Attention au délai prévu.
COM-03360,CRM-4062,user0017,2026-08-08,Le client demande une modification.
COM-03361,PORTAL-2758,user0014,2025-11-13,Il faut vérifier ce comportement.
COM-03362,MOB-2016,user0033,2026-03-21,Attention au délai prévu.
COM-03363,BANK-3932,user0034,2026-01-07,Le problème est reproduit en environnement de test.
COM-03364,ERP-1634,user0028,2026-04-12,Le problème est reproduit en environnement de test.
COM-03365,BI-4053,user0048,2025-10-23,Le problème semble corrigé.
COM-03366,CLOUD-2228,user0047,2026-08-29,Le problème est reproduit en environnement de test.
COM-03367,DATA-1661,user0031,2026-05-21,Le client demande une modification.
COM-03368,CLOUD-326,user0021,2026-05-28,Il faut vérifier ce comportement.
COM-03369,ECOM-3891,user0046,2026-04-21,Il faut vérifier ce comportement.
COM-03370,BANK-3597,user0024,2026-01-15,Besoin de plus d'informations.
COM-03371,BI-1908,user0011,2026-07-24,Le problème est reproduit en environnement de test.
COM-03372,PORTAL-4540,user0013,2026-02-08,Attention au délai prévu.
COM-03373,ERP-901,user0013,2025-10-08,Le problème semble corrigé.
COM-03374,BI-898,user0020,2026-07-11,Le problème est reproduit en environnement de test.
COM-03375,SEC-132,user0044,2025-09-28,Le développement avance correctement.
COM-03376,DATA-1074,user0035,2025-10-13,Besoin de plus d'informations.
COM-03377,DATA-1992,user0044,2025-12-09,Le client demande une modification.
COM-03378,PORTAL-44,user0013,2025-10-23,Attention au délai prévu.
COM-03379,CRM-1473,user0031,2026-09-02,La fonctionnalité est prête pour les tests.
COM-03380,CLOUD-3194,user0010,2025-10-05,Tests complémentaires nécessaires.
COM-03381,BI-2831,user0010,2026-06-09,Le problème est reproduit en environnement de test.
COM-03382,CLOUD-2412,user0009,2026-07-10,Tests complémentaires nécessaires.
COM-03383,BANK-1817,user0010,2026-06-18,Attention au délai prévu.
COM-03384,ECOM-3761,user0017,2026-05-25,La fonctionnalité est prête pour les tests.
COM-03385,ERP-1251,user0045,2026-06-12,Le développement avance correctement.
COM-03386,CLOUD-4256,user0009,2026-04-15,Attention au délai prévu.
COM-03387,MOB-209,user0031,2025-10-17,La fonctionnalité est prête pour les tests.
COM-03388,SEC-4868,user0033,2026-09-12,Il faut vérifier ce comportement.
COM-03389,PORTAL-3654,user0049,2026-03-22,Correction proposée dans la prochaine version.
COM-03390,CRM-617,user0050,2026-07-16,Il faut vérifier ce comportement.
COM-03391,ECOM-3580,user0002,2026-08-22,Il faut vérifier ce comportement.
COM-03392,CLOUD-1046,user0019,2026-02-05,Le développement avance correctement.
COM-03393,BANK-1553,user0028,2025-09-21,Le développement avance correctement.
COM-03394,ERP-1609,user0027,2026-01-21,Le développement avance correctement.
COM-03395,ECOM-4424,user0010,2025-12-18,Besoin de plus d'informations.
COM-03396,CLOUD-4239,user0008,2026-05-10,La fonctionnalité est prête pour les tests.
COM-03397,PORTAL-3639,user0046,2026-06-18,La fonctionnalité est prête pour les tests.
COM-03398,PORTAL-4295,user0018,2025-11-30,Tests complémentaires nécessaires.
COM-03399,MOB-4601,user0031,2026-05-10,La fonctionnalité est prête pour les tests.
COM-03400,BI-2908,user0041,2026-05-18,Le problème est reproduit en environnement de test.
COM-03401,BANK-4278,user0005,2026-05-06,Le développement avance correctement.
COM-03402,PORTAL-4782,user0014,2026-01-17,Il faut vérifier ce comportement.
COM-03403,DATA-4945,user0042,2025-09-25,Correction proposée dans la prochaine version.
COM-03404,CRM-4197,user0037,2026-09-11,Attention au délai prévu.
COM-03405,DATA-1855,user0024,2026-01-12,La fonctionnalité est prête pour les tests.
COM-03406,CLOUD-1526,user0015,2026-07-01,Il faut vérifier ce comportement.
COM-03407,MOB-1866,user0016,2026-09-05,La fonctionnalité est prête pour les tests.
COM-03408,CRM-4235,user0047,2026-07-03,Attention au délai prévu.
COM-03409,CLOUD-1442,user0026,2026-03-26,Le problème semble corrigé.
COM-03410,ERP-2839,user0002,2025-11-08,Correction proposée dans la prochaine version.
COM-03411,CLOUD-4408,user0021,2026-02-14,Le développement avance correctement.
COM-03412,BI-2303,user0018,2026-03-19,Le problème semble corrigé.
COM-03413,BI-3122,user0042,2026-05-01,Le développement avance correctement.
COM-03414,BANK-869,user0004,2026-08-24,Il faut vérifier ce comportement.
COM-03415,SEC-3325,user0043,2026-07-20,Correction proposée dans la prochaine version.
COM-03416,SEC-1211,user0040,2026-08-20,Le développement avance correctement.
COM-03417,CLOUD-10,user0004,2026-07-10,Le client demande une modification.
COM-03418,BI-1350,user0007,2026-08-09,Tests complémentaires nécessaires.
COM-03419,PORTAL-4805,user0042,2026-03-10,Le problème semble corrigé.
COM-03420,PORTAL-4662,user0014,2025-11-21,Tests complémentaires nécessaires.
COM-03421,SEC-3173,user0045,2025-10-19,Le développement avance correctement.
COM-03422,BI-4017,user0013,2026-08-04,Correction proposée dans la prochaine version.
COM-03423,SEC-925,user0012,2026-01-23,La fonctionnalité est prête pour les tests.
COM-03424,ECOM-3435,user0045,2026-01-13,Attention au délai prévu.
COM-03425,ECOM-590,user0017,2025-11-23,Le problème est reproduit en environnement de test.
COM-03426,CRM-353,user0025,2025-11-13,Le problème est reproduit en environnement de test.
COM-03427,DATA-922,user0017,2026-04-11,Le développement avance correctement.
COM-03428,SEC-1265,user0018,2026-03-06,Tests complémentaires nécessaires.
COM-03429,CRM-4853,user0043,2026-03-19,Le problème semble corrigé.
COM-03430,DATA-4467,user0037,2025-09-23,Correction proposée dans la prochaine version.
COM-03431,ERP-2396,user0044,2025-09-27,Le problème est reproduit en environnement de test.
COM-03432,SEC-867,user0032,2025-11-27,Il faut vérifier ce comportement.
COM-03433,BI-973,user0021,2026-03-23,Le problème est reproduit en environnement de test.
COM-03434,BI-1240,user0013,2026-01-13,Il faut vérifier ce comportement.
COM-03435,CLOUD-1504,user0035,2025-09-16,Le client demande une modification.
COM-03436,MOB-739,user0024,2026-04-04,Le problème est reproduit en environnement de test.
COM-03437,PORTAL-3766,user0031,2025-09-28,Attention au délai prévu.
COM-03438,SEC-2923,user0047,2026-06-10,La fonctionnalité est prête pour les tests.
COM-03439,ECOM-4669,user0012,2025-10-07,La fonctionnalité est prête pour les tests.
COM-03440,ERP-2036,user0049,2025-11-04,Le problème est reproduit en environnement de test.
COM-03441,SEC-2182,user0011,2025-09-22,La fonctionnalité est prête pour les tests.
COM-03442,MOB-2192,user0045,2025-09-21,Besoin de plus d'informations.
COM-03443,PORTAL-2927,user0037,2026-03-09,La fonctionnalité est prête pour les tests.
COM-03444,PORTAL-3866,user0025,2026-01-13,Le problème est reproduit en environnement de test.
COM-03445,ERP-2460,user0038,2026-05-10,Le problème est reproduit en environnement de test.
COM-03446,CRM-4869,user0050,2026-01-15,Le problème semble corrigé.
COM-03447,BANK-3452,user0043,2026-02-25,Il faut vérifier ce comportement.
COM-03448,DATA-4273,user0030,2026-07-10,La fonctionnalité est prête pour les tests.
COM-03449,ERP-1367,user0034,2025-12-25,Le problème semble corrigé.
COM-03450,CRM-1474,user0034,2026-06-21,Il faut vérifier ce comportement.
COM-03451,CRM-3648,user0003,2025-12-27,Le problème est reproduit en environnement de test.
COM-03452,BI-3498,user0009,2026-05-30,Le client demande une modification.
COM-03453,CRM-2577,user0035,2026-09-02,La fonctionnalité est prête pour les tests.
COM-03454,CLOUD-1052,user0010,2026-01-21,Le client demande une modification.
COM-03455,DATA-1855,user0006,2026-03-23,Attention au délai prévu.
COM-03456,MOB-3672,user0009,2026-06-02,Le développement avance correctement.
COM-03457,BANK-4498,user0015,2026-05-15,Le problème semble corrigé.
COM-03458,BI-4228,user0034,2026-08-02,Le client demande une modification.
COM-03459,ECOM-3518,user0006,2025-12-24,Le développement avance correctement.
COM-03460,BI-4266,user0027,2026-07-20,Le problème est reproduit en environnement de test.
COM-03461,BANK-1503,user0027,2026-08-23,La fonctionnalité est prête pour les tests.
COM-03462,MOB-4989,user0006,2026-04-02,Tests complémentaires nécessaires.
